,class_num,DS_Name_cat,T_num,N_num,p_num,k_num,Bin_num,Cost_num,SDratio_num,correl_num,cancor1_num,cancor2_num,fract1_num,fract2_num,skewness_num,kurtosis_num,Hc_num,Hx_num,MCx_num,EnAtr_num,NSRatio_num,Alg_Name_cat
399,6.743,SatImage,2000.0,6435.0,36.0,6.0,0.0,0.0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,IndCART
400,0.0,SatImage,2000.0,6435.0,36.0,6.0,0.0,0.0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,KNN
401,13.026,SatImage,2000.0,6435.0,36.0,6.0,0.0,0.0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,Kohonen
402,1.686,SatImage,2000.0,6435.0,36.0,6.0,0.0,0.0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,LVQ
403,10.574,SatImage,2000.0,6435.0,36.0,6.0,0.0,0.0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,LogDisc
404,8.582,SatImage,2000.0,6435.0,36.0,6.0,0.0,0.0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,NewId
405,9.348,SatImage,2000.0,6435.0,36.0,6.0,0.0,0.0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,QuaDisc
406,4.138,SatImage,2000.0,6435.0,36.0,6.0,0.0,0.0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,RBF
407,9.961,SatImage,2000.0,6435.0,36.0,6.0,0.0,0.0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,Smart
408,0.282,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Ac2
409,0.0,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Alloc80
410,6.762,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,BackProp
411,66.211,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Bayes
412,0.845,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,BayesTree
413,2.817,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,C4_5
414,2.817,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,CART
415,9.016,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Cal5
416,273.295,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Cascade
417,23.103,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Castle
418,3.663,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Cn2
419,245.12,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Default
420,0.282,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Dipol92
421,24.23,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Discrim
422,119.743,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,ITrule
423,4.226,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,IndCART
424,13.242,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,KNN
425,10.425,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Kohonen
426,4.508,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,LVQ
427,22.258,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,LogDisc
428,1.127,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,NewId
429,35.782,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,QuaDisc
430,10.988,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,RBF
431,6.198,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Smart
432,37.331,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Ac2
433,98.746,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Alloc80
434,50.577,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,BackProp
435,540.695,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Bayes
436,1.204,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,BayesTree
437,10.838,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,C4_5
438,8.43,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,CART
439,2.408,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Cal5
440,12041.0,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Cascade
441,456.399,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Castle
442,2.408,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Cn2
443,2575.83,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Default
444,56.598,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Dipol92
445,580.434,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Discrim
446,48.169,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,ITrule
447,9.634,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,IndCART
448,51.781,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,KNN
449,12041.0,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Kohonen
450,51.781,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,LVQ
451,460.012,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,LogDisc
452,0.0,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,NewId
453,808.031,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,QuaDisc
454,167.387,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,RBF
455,69.845,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Smart
456,2.13,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Ac2
457,161.514,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Alloc80
458,161.514,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,BackProp
459,46.857,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Bayes
460,14.909,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,BayesTree
461,5.325,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,C4_5
462,161.514,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,CART
463,16.506,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Cal5
464,161.514,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Cascade
465,161.514,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Castle
466,5.857,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Cn2
467,120.692,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Default
468,18.104,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Dipol92
469,53.424,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Discrim
470,161.514,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,ITrule
471,0.887,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,IndCART
472,20.234,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,KNN
473,47.389,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Kohonen
474,30.35,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,LVQ
475,55.199,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,LogDisc
476,0.0,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,NewId
477,71.882,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,QuaDisc
478,41.532,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,RBF
479,48.987,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Smart
480,2.286,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Ac2
481,4.364,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Alloc80
482,6.027,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,BackProp
483,17.458,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Bayes
484,0.208,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,BayesTree
485,2.702,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,C4_5
486,1.039,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,CART
487,3.949,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Cal5
488,200.349,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Cascade
489,20.991,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Castle
490,0.0,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Cn2
491,94.355,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Default
492,3.533,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Dipol92
493,17.873,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Discrim
494,39.904,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,ITrule
495,0.623,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,IndCART
496,4.364,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,KNN
497,8.105,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Kohonen
498,6.027,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,LVQ
499,16.834,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,LogDisc
500,0.831,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,NewId
501,12.886,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,QuaDisc
502,3.325,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,RBF
503,2.286,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Smart
504,11.893,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Ac2
505,1.874,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Alloc80
506,4.643,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,BackProp
507,33.235,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Bayes
508,9.856,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,BayesTree
509,9.449,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,C4_5
510,6.924,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,CART
511,10.508,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Cal5
512,10.589,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Cascade
513,28.917,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Castle
514,13.359,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Cn2
515,48.874,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Default
516,0.081,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Dipol92
517,5.376,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Discrim
518,14.174,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,ITrule
519,12.056,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,IndCART
520,10.182,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,KNN
521,15.477,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Kohonen
522,11.16,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,LVQ
523,3.421,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,LogDisc
524,12.056,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,NewId
525,0.0,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,QuaDisc
526,12.789,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,RBF
527,5.458,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Smart
